Id,SalePrice
1461,117842.703125
1462,156190.703125
1463,178520.859375
1464,188900.703125
1465,192539.390625
1466,169452.96875
1467,171275.734375
1468,164644.8125
1469,183846.765625
1470,119724.84375
1471,195155.234375
1472,96567.5390625
1473,98012.25
1474,152581.703125
1475,115976.765625
1476,378675.875
1477,246646.4375
1478,291866.96875
1479,281900.125
1480,502244.0625
1481,330712.65625
1482,211223.609375
1483,173339.328125
1484,165618.375
1485,180024.015625
1486,190721.734375
1487,321355.53125
1488,236323.484375
1489,192177.8125
1490,217563.328125
1491,189265.859375
1492,94588.171875
1493,180867.75
1494,295094.3125
1495,287133.8125
1496,233741.796875
1497,176512.890625
1498,169806.4375
1499,163986.96875
1500,157113.671875
1501,171347.296875
1502,151237.421875
1503,288755.0625
1504,249469.125
1505,221384.765625
1506,184061.328125
1507,251081.421875
1508,202455.78125
1509,163949.59375
1510,143561.265625
1511,151250.546875
1512,166791.625
1513,144836.46875
1514,153330.453125
1515,184914.828125
1516,152540.515625
1517,163475.578125
1518,131294.375
1519,217601.5
1520,132054.234375
1521,132054.234375
1522,172057.46875
1523,107322.296875
1524,122282.6875
1525,122587.328125
1526,116467.34375
1527,113223.398438
1528,134693.59375
1529,145504.484375
1530,177510.90625
1531,117990.46875
1532,98536.53125
1533,148485.15625
1534,123790.34375
1535,149378.25
1536,112699.1875
1537,59355.2109375
1538,154748.21875
1539,188868.640625
1540,97533.71875
1541,138475.671875
1542,137122.875
1543,189074.984375
1544,93532.7265625
1545,116403.820312
1546,138407.671875
1547,135325.796875
1548,135497.9375
1549,121899.609375
1550,138667.015625
1551,113079.007812
1552,136475.65625
1553,146207.078125
1554,117180.828125
1555,160697.71875
1556,87386.625
1557,104058.898438
1558,98512.5703125
1559,64315.1835938
1560,140913.875
1561,125737.015625
1562,132427.671875
1563,119724.84375
1564,158746.171875
1565,150074.078125
1566,235290.359375
1567,77731.0234375
1568,235303.609375
1569,126676.546875
1570,145094.734375
1571,126959.070312
1572,142069.46875
1573,234952.21875
1574,125211.578125
1575,212063.265625
1576,242057.21875
1577,187184.859375
1578,141808.21875
1579,144578.546875
1580,188687.15625
1581,151140.96875
1582,130339.867188
1583,301829.65625
1584,220508.203125
1585,139206.171875
1586,61236.3984375
1587,106802.179688
1588,149199.296875
1589,96896.046875
1590,133206.78125
1591,94861.2578125
1592,114970.234375
1593,130611.375
1594,124505.578125
1595,109295.015625
1596,232722.84375
1597,179684.734375
1598,212869.703125
1599,171610.421875
1600,171880.1875
1601,61281.0351562
1602,115485.835938
1603,70540.3125
1604,262456.1875
1605,256051.15625
1606,167771.15625
1607,162132.265625
1608,211957.3125
1609,182826.5625
1610,155213.640625
1611,142426.265625
1612,168516.640625
1613,163846.75
1614,123790.34375
1615,94547.859375
1616,80378.4375
1617,94547.859375
1618,130054.773438
1619,141641.96875
1620,159051.375
1621,141692.375
1622,141945.6875
1623,273294.4375
1624,211223.609375
1625,120270.835938
1626,166714.015625
1627,184914.828125
1628,286664.0
1629,182851.671875
1630,345792.5625
1631,211039.96875
1632,236612.140625
1633,171275.734375
1634,182723.546875
1635,172069.953125
1636,160462.640625
1637,192301.75
1638,184227.640625
1639,180791.875
1640,259760.890625
1641,181280.8125
1642,230945.25
1643,220508.203125
1644,235849.078125
1645,186878.59375
1646,162058.984375
1647,162883.609375
1648,131598.75
1649,139667.203125
1650,114798.765625
1651,124102.875
1652,96567.5390625
1653,98352.515625
1654,148621.578125
1655,140096.890625
