0,1
12.2120695114,12.2284814352
12.1500120163,12.1840160373
12.2637710571,12.2553619475
12.2772121429,12.1520360375
12.4604711533,12.6292336758
11.871172905,12.008630427
12.5775146484,12.556162047
12.300485611,12.2709780103
11.8481369019,11.7285536389
11.7412805557,11.6337460155
11.6988220215,11.7587935444
12.8169031143,12.8861474492
11.7991819382,11.7606436654
12.2536258698,12.2847410905
11.8805580139,11.9359638
11.7420492172,11.8680555829
11.8744535446,11.9519219894
11.6329994202,11.6289269208
11.9097003937,11.9426722124
11.7034378052,11.7489031708
12.8111934662,12.7198372416
11.7777576447,11.7521167145
12.27622509,12.3205667089
11.8998775482,11.8034495329
11.9679088593,11.9250546925
12.3630971909,12.4663073845
11.7473974228,11.8216305283
12.5939531326,12.5927317771
12.0604314804,12.1491103921
10.9167814255,10.9914098919
11.4622879028,11.2625001325
11.8690462112,11.7792655998
12.0871315002,12.164533345
12.1592311859,12.1034563405
12.5549926758,12.5785965578
12.7391891479,12.6749427742
11.9749326706,11.909587385
11.9354028702,11.8737542845
11.8117599487,11.7153405811
11.5513353348,11.2954195289
11.8420648575,11.8304608218
11.7897949219,12.0376193497
11.8473730087,11.9361379942
11.81001091,11.7889092491
11.9096012115,11.9026104352
12.6299552917,12.6170541479
12.5888090134,12.4258221968
12.4632520676,12.4324197733
11.502073288,11.4296404688
11.6501226425,11.8019549969
12.1347904205,12.1075801946
11.6796875,11.7394234434
11.5044765472,11.525873713
12.9301300049,12.6970040896
11.7071504593,11.7578131842
11.9746761322,12.0068431869
12.3183374405,12.2184977934
12.2141780853,12.1730654931
12.8869895935,12.9124095716
11.6304626465,11.6570709918
12.1246929169,12.1148691871
11.3103466034,11.501918931
12.316534996,12.2576359766
11.7482748032,11.7592008409
12.3833684921,12.3281790981
12.6786956787,12.6239045573
12.5010547638,12.3127408287
12.2811536789,12.2850225915
11.1981830597,11.2555473359
12.3760852814,12.2714786429
12.3269948959,12.497055548
11.7730169296,11.7241909965
12.145986557,12.17455105
11.9102735519,11.845670165
11.6698541641,11.5291497419
11.404042244,11.4388074716
11.7956924438,11.6691235972
11.6893930435,11.7198402187
11.7740650177,11.6750817327
11.7895374298,11.6622923301
12.1382246017,12.1892348641
12.024515152,12.0570315761
12.4623498917,12.4538306083
11.765545845,11.7435082488
12.0248355865,12.0200794894
12.4990625381,12.5358682782
12.0964632034,12.1033668878
11.9914731979,11.9891334203
11.1982536316,10.892997013
11.6738100052,11.7155833046
11.5344457626,11.6288763887
11.648935318,11.6111846484
11.8422689438,11.8945002643
11.8246507645,11.8440082283
12.1675720215,12.2049806806
12.1093225479,12.1789785129
12.2806854248,12.2612062814
11.7167167664,11.6701246405
11.2733888626,11.2453604472
11.7865858078,11.7297807576
12.219124794,12.2639932039
12.0452823639,12.0180069033
11.6642112732,11.6454800869
12.1630954742,12.0950044794
11.9975738525,11.9422410499
12.4145622253,12.4188455521
11.29043293,11.4703411969
11.5643033981,11.4768837403
11.7733755112,11.6105361631
12.2456560135,12.1980848627
11.8377962112,11.9115821012
12.0762605667,12.1147755819
12.6686954498,12.7112566515
12.1143360138,12.3426125277
12.3635311127,12.4455885616
11.968626976,12.0367600149
11.7377729416,11.6914583221
11.9543905258,11.9083996319
12.963300705,12.6510009871
12.0202150345,12.1374172224
12.0144796371,12.0377195208
11.5139541626,11.4786645792
11.8769931793,11.8949753125
11.9671783447,11.9644526983
11.9330720901,12.0706434873
11.3661680222,11.4803657898
11.871846199,11.7495744579
11.3589401245,11.3779667861
11.8585128784,11.8411609526
11.8655614853,11.902649615
12.3218679428,12.3128224042
12.2854957581,12.301398233
11.9570102692,11.949530632
12.1467580795,12.2412756992
11.9806375504,12.0595045053
12.0765104294,12.1675724046
11.8923768997,11.8495846444
12.0057220459,12.0743701318
12.3648757935,12.3807157501
12.1613559723,12.2522354141
11.4320030212,11.5662075941
12.465098381,12.3891332574
11.560259819,11.7171906089
12.2418613434,12.2992832287
11.9619503021,11.8197264834
11.8245849609,11.7202069287
11.489068985,11.6595087695
12.3276844025,12.2820322146
11.9110593796,11.8940931577
11.6823644638,11.6679084483
11.7707014084,11.8088113803
12.6191644669,12.6964917232
12.0819835663,12.1093641764
12.1157827377,12.1551850995
11.4422531128,11.5161928208
11.1580247879,11.3174847223
11.7043657303,11.6501743315
12.495850563,12.5034012209
12.3809614182,12.3768729737
12.527967453,12.5711185568
11.9353628159,12.0610580057
12.8963575363,12.9108819541
12.4603939056,12.4493586882
11.4460058212,11.4614969177
11.8028974533,11.8945091284
11.7624263763,11.7182093252
12.1993980408,12.1722754149
12.7435445786,12.7081972352
12.2093544006,12.1989748331
12.4151229858,12.3136457584
11.7538766861,11.7952506737
12.2793588638,12.2922222758
12.23051548,12.332958973
11.9236726761,11.9385188661
12.2080497742,12.1754409865
12.321349144,12.2815454581
12.3622360229,12.2891339779
12.0951242447,12.064108928
13.0505809784,12.9667267037
11.8381023407,11.5874059131
12.114071846,12.0613376852
12.2057008743,12.056670938
11.7043485641,11.6337509907
12.241101265,12.1616711902
11.7492656708,11.7567117446
12.6503562927,12.7122301116
12.0732002258,12.0756573344
11.7451972961,11.7168276709
11.8504734039,11.7612210998
12.4898910522,12.5665871585
12.7285327911,12.4615502372
12.0459470749,12.1771333531
12.1947450638,12.2159825431
11.8201990128,11.8387214795
11.7042226791,11.7051207793
11.9417476654,11.8508177349
12.6717453003,12.7878766672
12.5884475708,12.5325500805
11.8595476151,11.7152745898
12.5509653091,12.6838437754
11.8957691193,11.8366766304
12.0102777481,12.0140460442
11.6722955704,11.6497763335
11.826628685,11.8252456707
11.6053962708,11.6436571849
12.016201973,12.0650974558
11.8090209961,11.7867154381
11.7213058472,11.7492384744
12.3898620605,12.3797133078
11.9796199799,11.9597817288
11.251080513,11.3800178421
12.0885248184,11.9772719096
12.3827285767,12.4228633591
11.898900032,11.9500874846
11.9568414688,11.9212728298
11.8334798813,11.784340921
12.2425613403,12.2646328062
11.4776210785,11.4369444019
12.4684085846,12.4320881437
12.0756855011,12.0658879283
12.2658643723,12.1836153652
12.2733011246,12.2500792184
12.093744278,12.076601995
11.7740821838,11.6105415904
12.96164608,12.9506288262
11.3950242996,11.5066643767
12.5009450912,12.510207957
11.4832220078,11.4877716525
11.7015380859,11.5728054312
12.1151971817,12.1536451012
11.7936820984,11.800773334
12.9952955246,12.8061986506
11.4330730438,11.4499450513
11.7721605301,11.7535002871
12.1851987839,12.3085066251
11.3627347946,11.3779012353
12.0819206238,12.1676504329
12.203417778,12.2600909649
12.3005075455,12.4815248905
11.8263893127,11.7734468406
12.4405012131,12.4284679165
11.5121774673,11.5638321995
11.523692131,11.5012788595
11.853559494,11.8000911629
12.3226337433,12.3739144173
12.1032552719,12.2670316579
12.0037755966,11.7666630932
11.8723096848,11.8629603327
12.1777772903,12.1619730035
12.3304891586,12.5585844941
11.3958787918,11.3183931416
12.3961572647,12.5383817422
12.1216773987,12.0712535068
12.0604152679,12.0203470293
11.8867454529,11.8739468695
12.3234004974,12.2978909264
12.221280098,12.2647170411
12.334236145,12.2657801755
12.2284860611,12.2699810866
11.4995002747,11.4888153453
11.9230442047,11.9957610124
12.6493005753,12.6672271254
11.9669046402,12.0363063808
11.7262458801,11.6928979274
11.4079151154,11.2675813855
12.0613927841,12.0750255894
12.113822937,12.1732181315
12.1156549454,12.1315981379
11.690076828,11.5513600856
11.993391037,11.9384284471
12.5509490967,12.4446961427
12.1202611923,12.2850949267
12.6782007217,12.7107346806
11.954829216,12.0144698598
11.8632621765,11.7408930608
12.1626472473,12.0241506965
12.1749792099,12.2191887761
11.6510162354,11.6554307385
12.8881654739,12.8832958032
12.2722768784,12.336505155
